event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2019-03-17,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 17 March 2019, demonstrators gathered in Greater Khartoum (coded as four events in Khartoum, Khartoum North, Burri and Omdurman), as part of nationwide anti-govt protests. Police and security forces (coded here as NISS) dispersed protesters using tear gas and batons. Journalists also gatheredto protest the detention of their colleague by NISS, and the restrictions placed on media reporting during the current upheaval. At least 16 people were reported to have been injured in the Greater Khartoum area.",0,2019-Q1
2019-03-17,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 17 March 2019, demonstrators gathered in Greater Khartoum (coded as four events in Khartoum, Khartoum North, Burri and Omdurman), as part of nationwide anti-govt protests. Security forces (coded here as police) dispersed crowds in the area with batons and tear gas. At least 16 people were reported to have been injured in the Greater Khartoum area.",0,2019-Q1
2019-03-17,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 17 March 2019, demonstrators gathered in Greater Khartoum (coded as four events in Khartoum, Khartoum North, Burri and Omdurman), as part of nationwide anti-govt protests. Police and security forces (coded here as NISS) dispersed protesters using tear gas and batons, and made a number of arrests. At least 16 people were reported to have been injured in the Greater Khartoum area.",0,2019-Q1
2019-03-18,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 18 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Student demonstrators were active at various colleges and Universities. Security forces (coded here as police) dispersed demonstrators with batons and tear gas.",0,2019-Q1
2019-03-18,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 18 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Security forces (coded here as police) dispersed demonstrators with batons and tear gas.",0,2019-Q1
2019-03-18,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 18 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Security forces (coded here as police) dispersed demonstrators with batons and tear gas.",0,2019-Q1
2019-03-19,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 19 March 2019, protesters demonstrated in Khartoum, as part of nationwide anti-govt demonstrations. They were joined by various striking workers.",0,2019-Q1
2019-03-21,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 21 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Security forces (coded here as police) dispersed demonstrators with tear gas and batons.",0,2019-Q1
2019-03-21,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 21 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Security forces (coded here as police) dispersed demonstrators with tear gas and batons.",0,2019-Q1
2019-03-21,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 21 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Security forces (coded here as police) dispersed demonstrators with tear gas and batons.",0,2019-Q1
2019-03-22,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 22 March 2019, demonstrators gathered in Khartoum and Omdurman, as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-22,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 22 March 2019, demonstrators gathered in Khartoum and Omdurman, as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-22,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 22 March 2019, demonstrators gathered in Khartoum North, as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-23,2019,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Sudan),Civilians (Sudan),Sudan,Khartoum,"On 23 March 2019, seven children died instantly and another shortly afterwards when they were playing with unexploded ordnance found near a military site in El Fateh west of Omdurman (coordinates used at precision 2).",8,2019-Q1
2019-03-24,2019,Protests,Excessive force against protesters,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 24 March 2019, demonstrations occurred in Khartoum North, as part of nationwide anti-govt protests. Security forces (coded as police) used tear gas against demonstrators, resulted in the death of an 80 year-old man.",1,2019-Q1
2019-03-25,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 25 March 2019, journalists gathered in Arabi market in Khartoum, as part of nation-wide anti-govt demonstrations; to call for an end to the crackdown on the media; and for the release of newspaper editor Osman Mirghani (who was subsequently released at the end of the week).",0,2019-Q1
2019-03-26,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 26 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-26,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 26 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-26,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 26 March 2019, protesters gathered in Greater Khartoum (coded as three events in Khartoum, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-27,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 27 March 2019, demonstrators gathered in Omdurman, as part of nationwide anti-govt protests.",0,2019-Q1
2019-03-28,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 28 March 2019, protesters gathered in Greater Khartoum (coded as four events in Khartoum, Burri, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations. Security forces (coded here as police) dispersed demonstrators with batons and the use of 'excessive violence'.",0,2019-Q1
2019-03-28,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 28 March 2019, protesters gathered in Greater Khartoum (coded as four events in Khartoum, Burri, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-28,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 28 March 2019, protesters gathered in Greater Khartoum (coded as four events in Khartoum, Burri, Khartoum North, and Omdurman), as part of nationwide anti-govt demonstrations.",0,2019-Q1
2019-03-29,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 29 March 2019, followers of NUP leader Sadig al Mahdi (who was in attendance) demonstrated in Omdurman, as part of nation-wide anti-govt protests. Security forces (coded here as police) dispersed the demonstrators with tear gas, which was also fired into a mosque after the NUP leader left the demonstration.",0,2019-Q1
2019-03-29,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 29 March 2019, demonstrators gathered in Khartoum, as part of nationwide anti-govt protests.",0,2019-Q1
2019-03-29,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 29 March 2019, demonstrators gathered in Khartoum North, as part of nationwide anti-govt protests.",0,2019-Q1
2019-03-30,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 30 March 2019, protesters (comprising close relatives of those arrested in the course of nationwide anti-govt protests) gathered outside the NISS information office in Khartoum, to demand the release of their relatives.",0,2019-Q1
2019-04-02,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 2 April 2019, protests occurred in Khartoum and Khartoum North, as part of nationwide anti-govt protests.",0,2019-Q2
2019-04-02,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 2 April 2019, protests occurred in Khartoum and Khartoum North, as part of nationwide anti-govt protests.",0,2019-Q2
2019-04-04,2019,Protests,Excessive force against protesters,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 4 April 2019, demonstrators gathered in Greater Khartoum (coded as four events in Khartoum, Khartoum North, Omdurman, and Burri) as part of nationwide anti-govt protests. Police and 'security elements' (coded as NISS) dispersed crowds, using tear gas, batons and plastic wires, and made a number of arrests. One protester sustained serious head injuries in the Jabra neighbourhood of Khartoum.",0,2019-Q2
2019-04-04,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 4 April 2019, demonstrators gathered in Greater Khartoum (coded as four events in Khartoum, Khartoum North, Omdurman, and Burri) as part of nationwide anti-govt protests. Police and 'security elements' (coded as NISS) dispersed crowds, using tear gas, batons and plastic wires, and made a number of arrests.",0,2019-Q2
2019-04-04,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 4 April 2019, demonstrators gathered in Greater Khartoum (coded as four events in Khartoum, Khartoum North, Omdurman, and Burri) as part of nationwide anti-govt protests. Police and 'security elements' (coded as NISS) dispersed crowds, using tear gas, batons and plastic wires, and made a number of arrests.",0,2019-Q2
2019-04-06,2019,Riots,Violent demonstration,Rioters (Sudan),Police Forces of Sudan (1989-2019),Sudan,Khartoum,"On 6 April 2019, very large anti-government demonstrations occurred in Khartoum. Four rioters were killed by security forces (coded as here as police), with a fifth individual (an IDP) dying as a result of their injuries on 19 April. An unspecified number were injured on both sides, with six police vehicles reported to have been destroyed, according to the authorities. Around 2,000 demonstrators were reportedly arrested, with at least 300 detained (and some beaten) by NISS agents.",5,2019-Q2
2019-04-06,2019,Protests,Excessive force against protesters,Protesters (Sudan),Unidentified Armed Group (Sudan),Sudan,Khartoum,"On 6 April 2019, demonstrators gathered in Omdurman as part of nationwide anti-govt protesters. Information is currently limited, though initial reports suggest one protester (a doctor) was shot dead by an unspecified group",1,2019-Q2
2019-04-06,2019,Violence against civilians,Attack,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,Civilians (Sudan),Sudan,Khartoum,"On 6 April 2019, NISS agents detained five journalists working for Al Jazeera in Khartoum (note the nationalities of the journalists are not specified; journalists coded as Sudanese pending further information). The journalists were taken to an undisclosed location and beaten, and were released the following day.",0,2019-Q2
2019-04-07,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 7 April 2019, demonstrators continued their sit-in outside of the army HQ in Khartoum, as part of nationwide anti-govt protests.",0,2019-Q2
2019-04-07,2019,Strategic developments,Other,Protesters (Sudan),,Sudan,Khartoum,"Strikes: On 7 April 2019, a general nationwide strike was announced, across various professional groups. The strike appears to have been coordinated by the Sudanese Professionals Association, and comes amidst mounting anti-govt demonsrations.",0,2019-Q2
2019-04-08,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (1989-2019) National Intelligence and Security Services,Sudan,Khartoum,"On 8 April 2019, demonstrators continued their sit-in outside of the army HQ in Khartoum, as part of nationwide anti-govt protests. Security forces identified as NISS and riot police attempted to disperse protesters with tear gas.",0,2019-Q2
2019-04-08,2019,Battles,Armed clash,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,Military Forces of Sudan (1989-2019),Sudan,Khartoum,"On 8 April 2019, a soldier and another individual (likely a protester) were killed in clashes between soldiers and NISS agents, as soldiers were attempting to defend protesters during a large sit-in demonstration outside the army HQ in Khartoum. Four soldiers were injured, as were several demonstrators (one report indicates around 20 were injured).",2,2019-Q2
2019-04-09,2019,Protests,Excessive force against protesters,Protesters (Sudan),Police Forces of Sudan (1989-2019) National Intelligence and Security Services,Sudan,Khartoum,"On 9 April 2019, demonstrators continued their sit-in outside of the army HQ in Khartoum, as part of nationwide anti-govt protests. NISS agents operating in conjunction with armed men in civilian clothes (coded here as UAG) used live rounds and tear gas against the demonstrators, though appear to have been firing over the heads of the crowds.",0,2019-Q2
2019-04-09,2019,Battles,Armed clash,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,Military Forces of Sudan (1989-2019),Sudan,Khartoum,"On 9 April 2019, soldiers clashed with NISS agents and armed men wearing civilian clothing (the latter coded as UAG), when NISS and irregular forces attacked protesters outside of the army HQ in Khartoum. Several soldiers were reported to have been injured, and two protesters were killed (note one source says three protesters and two soldiers were killed, lower fatality estimate used).",2,2019-Q2
2019-04-11,2019,Strategic developments,Other,Military Forces of Sudan (2019-),Government of Sudan (2019-),Sudan,Khartoum,"On 11 April 2019, elements of the Sudan Armed Forces announced a coup against President al Bashir, suspending the constitution and establishing a nationwide ceasefire, whilst declaring a new state of emergency and curfew (the coup itself may have taken place on the evening of the 10th). The presidency switched hands from Lt Gen Ahmed Awad Ibn Auf to Lt Gen Abdel Fattah Abdelrahman Burhan between April 11-12th after protests over a two-year military government. RSF paramilitary leader Lt Gen Mohamed Hamdan ('Hemeti') was appointed interim vice-president on April 13th. After the coup, Bashir was placed under house arrest (and then moved to Kober prison on the 16th), a number of his aides as well as senior NCP figures (including the new interim NCP leader, Ahmed Haroun) were arrested, the Army Chief of Staff Kamal Abdel-Marouf was relieved and NISS director Salah 'Gosh' was forced to step down. On April 17th, the military announced that irregular forces (described as Popular Defence, and Popular Police, in the source) were being integrated in the mainstream armed forces; on April 24th three senior figures in the Transitional Military Council stepped down, following accusation that they were 'Islamists'.",0,2019-Q2
2019-04-11,2019,Protests,Excessive force against protesters,Protesters (Sudan),Police Forces of Sudan (2019-) National Intelligence and Security Services,Sudan,Khartoum,"On 11 April 2019, demonstrators continued their sit-in outside of the army HQ in Khartoum, as part of nationwide anti-govt protests. Security forces (coded here as NISS, given their prior involvement in dispersing/attacking the sit-in) and armed men in civilian clothing (coded as UAG) attacked the protesters, killing two, and seriously wonding 30.",2,2019-Q2
2019-04-12,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"From April 12th to 19th, protesters engaged in a sit-in demonstration in Khartoum. The demonstrators are calling for a civilian government to be formed, to replace the Bashir regime.",0,2019-Q2
2019-04-16,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 16 April 2019, academics from the University of Khartoum marched to the site of a sit-in ongoing since April 6th in Khartoum, whilst journalists demonstrated outside of the SUNA offices, calling for press freedom. The demonstrators are calling for a civilian government to be formed, to replace the Bashir regime.",0,2019-Q2
2019-04-17,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 17 April 2019, journalists and doctors marched in support of a sit-in ongoing since April 6th in Khartoum. The demonstrators are calling for a civilian government to be formed, to replace the Bashir regime.",0,2019-Q2
2019-04-22,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 22 April 2019, bank employees march in Khartoum, in support of the ongoing sit-in outside the Military HQ in the city.",0,2019-Q2
2019-04-24,2019,Strategic developments,Other,Government of Sudan (2019-),,Sudan,Khartoum,"On April 24th three senior figures in the Transitional Military Council stepped down, following accusation that they were 'Islamists', heralding a shift in Sudanese politics, in which purges and crackdowns will be initiated against groups and individuals deemed to be 'Islamists'.",0,2019-Q2
2019-04-25,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 25 April 2019, a children's march was organised in Khartoum, in support of the ongoing sit-in outside the Military HQ in the city, which was also the destination of a large rally. Additionally, 40 judges attended the sit-in protest, signing a memorandum calling for a rapid transition to civilian rule.",0,2019-Q2
2019-04-27,2019,Riots,Violent demonstration,Rioters (Sudan),Civilians (Sudan),Sudan,Khartoum,"On 27 April 2019, a small youth mob attacked a meeting of the Popular Congress Party in Khartoum. The source indicates the mob (which a PCP source described as chanting NUP slogans, as well as those in support of the Declaration of Freedom and Change (assoc actor 1 coded as NUP)) attacked the attendees due to the PCP's refusal to distance themselves from the NCP regime. 64 PCP members were injured, according to a PCP official. The military intervened to separate the groups, and then arrested 143 PCP members, before releasing them in the evening.",0,2019-Q2
2019-04-29,2019,Riots,Violent demonstration,Rioters (Sudan),,Sudan,Khartoum,"On 29 April 2019, and in response to calls from the Transitional Military Council for demonstrators to cases occupying main roads and bridges, demonstrators built barricades around the main sit-in outside the army HQ in Khartoum, and burnt tires in the streets of Khartoum North.",0,2019-Q2
2019-04-29,2019,Riots,Violent demonstration,Rioters (Sudan),,Sudan,Khartoum,"On 29 April 2019, and in response to calls from the Transitional Military Council for demonstrators to cases occupying main roads and bridges, demonstrators built barricades around the main sit-in outside the army HQ in Khartoum, and burnt tires in the streets of Khartoum North.",0,2019-Q2
2019-05-02,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 2 May 2019, multiple large demonstrations took place in Khartoum, with protesters calling for a transition to civilian rule along the lines espoused by the Forces for Freedom and Change.",0,2019-Q2
2019-05-06,2019,Protests,Protest with intervention,Protesters (Sudan),Military Forces of Sudan (2019-),Sudan,Khartoum,"Around 6 May 2019, SAF soldiers reportedly attacked protesters at the large sit-in protest outside the army HQ in Khartoum. Details are vague on the incident, though the source implies that a Captain of the Sudanese national football team was injured in the incident.",0,2019-Q2
2019-05-07,2019,Battles,Armed clash,Nuer Ethnic Militia (South Sudan),Nuer Ethnic Militia (South Sudan),Sudan,Khartoum,"On May 7th and/or 8th, two South Sudanese Nuer clans (belonging to the Leek and Mayom sections) clashed in Khartoum using bladed weapons. Nine people were reported to have been killed (initial reports said one), and an unspecified number were injured. The violence is appartently linked to a revival of past greivance between the clans. Sudanese police have made a number of arrests.",9,2019-Q2
2019-05-07,2019,Protests,Protest with intervention,Protesters (Sudan),Military Forces of Sudan (2019-2023) Rapid Support Forces,Sudan,Khartoum,"On 7 May 2019, RSF paramilitaries attacked the large sit-in demonstration taking place outside the army HQ in Khartoum, beating an unspecified number of demonstrators (as well as two commanders the source identifies as belonging to the Sudan Liberation Movement - Kush faction.",0,2019-Q2
2019-05-07,2019,Strategic developments,Arrests,Military Forces of Sudan (2019-),Police Forces of Sudan (2019-) National Intelligence and Security Services,Sudan,Khartoum,"During the week commencing May 6th, official forces made a number of significant arrests. On May 7th, the Transitional Military Council announced that former NISS director Salah 'Gosh' was under house arrest (following reports that he was free to move around Khartoum). On May 7th, RSF paramilitaries announced they had made a number of arrests following a raid on a house containing arms and explosives in Khartoum (with the military subsequently announcing that Popular Security paramilitaries were involved). On or before May 7th, 21 NCP officials were arrested as they tried to flee Nyala in South Darfur, whilst the Governor of North Darfur announced that NCP executives were being purged from the administration in the state. On May 7th, journalist Khalid Taha and activist Mohamed Burri were arrested outside the sit-in protest in Khartoum by unspecified security forces (actor 1 coded as Govt of Sudan; RSF; police; and NISS).",0,2019-Q2
2019-05-08,2019,Riots,Mob violence,Rioters (Sudan),Rioters (Sudan),Sudan,Khartoum,"On 8 May 2019, a meeting between a number of mostly unspecified political parties organised by the Transitional Military Council at the the Friendship Hall in Khartoum descended into a brawl, involving fist fights and chair throwing. NCP and NCP-aligned politicians were involved, though the other political parties are not specified.",0,2019-Q2
2019-05-13,2019,Protests,Excessive force against protesters,Protesters (Sudan),Unidentified Armed Group (Sudan),Sudan,Khartoum,"On 13 May 2019, men in RSF paramilitary uniforms attacked the sit-in demonstration at Khartoum (Khartoum, Khartoum), killing six (five protesters (one died the following day, and another on May 24th) and an army captain; the latter was killed by sharpshooters), and around 200 were wounded (76 by gunfire (9 critically)). The TMC and RSF have denied RSF involvement, attributing the attack to 'shadow brigades' linked to the Bashir regime posing as RSF (actor 1 coded as UAG pending further information).",6,2019-Q2
2019-05-12,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 12 May 2019, employees of the Ministry of Infrastructure and Transport and Khartoum state Corporation of Roads and Bridges demonstrated in Khartoum, calling for a transition to civilian rule, and improved pay and work conditions. Separately, demonstrators blocked the Nile Street, following attempts by RSF paramilitarties to clear protesters.",0,2019-Q2
2019-05-12,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 12 May 2019, residents of Omdurman demonstrated against power and water shortages, blocking the road outside of the Water Corporation in Khartoum (actor 1 coded as protesters, as the means by which they blocked the road are unspecified).",0,2019-Q2
2019-05-12,2019,Strategic developments,Change to group/activity,Military Forces of Sudan (2019-2023) Rapid Support Forces,,Sudan,Khartoum,"On and around May 12th, large numbers of RSF paramilitaries (including hundreds of armed pick-up trucks) deployed around the main site of the sit-in protest in Khartoum. On May 12th, RSF troops briefly closed Blue Nile bridge, sparking demonstrations.",0,2019-Q2
2019-05-13,2019,Protests,Excessive force against protesters,Protesters (Sudan),Military Forces of Sudan (2019-2023) Rapid Support Forces,Sudan,Khartoum,"On 13 May 2019, demonstrators set up additional barricades (means unspecified) around the sit-in in Khartoum. Men in police, army and RSF uniforms dismantled the barricades, and cleared demonstrators with batons, whips, tear gas, rubber and live ammunition. At least 8 were wounded, three as a result of live rounds, one when a security vehicle drove into demonstrators.",0,2019-Q2
2019-05-14,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 14 May 2019, judges as well as range of public sector and private sector workers held multiple demonstrations in Khartoum, condemning the killing of demonstrators the previous day (with judges also calling for an independent and overhauled judiciary).",0,2019-Q2
2019-05-14,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 14 May 2019, thousands demonstrated in Khartoum North, at the funeral for one of the victims of the attack at the sit-in protest outside the army HQ on May 13th.",0,2019-Q2
2019-05-15,2019,Protests,Excessive force against protesters,Protesters (Sudan),Unidentified Armed Group (Sudan),Sudan,Khartoum,"On 15 May 2019, men in RSF uniform attempted to remove the sit-in demonstration outside the military HQ in Khartoum (Khartoum, Khartoum). 14 demonstrators were wounded, seven of whom were shot. RSF soldiers were reported to be attacking those filming the events, including a local journalist working for a Russian news agency, who was beaten. The TMC and RSF have denied RSF involvement, attributing the attack to 'shadow brigades' linked to the Bashir regime posing as RSF (actor 1 coded as UAG pending further information).",0,2019-Q2
2019-05-16,2019,Protests,Peaceful protest,Protesters (South Sudan),,Sudan,Khartoum,"On 16 May 2019, South Sudanese demonstrators gathered outside their embassy in Khartoum, calling for the end of the Salva Kiir government in South Sudan.",0,2019-Q2
2019-05-17,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 17 May 2019, several Islamist groups demonstrated in Khartoum, expressing concern about the prospects of a deal between the Transitional Military Council and the Forces for Freedom and Change.",0,2019-Q2
2019-05-17,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 17 May 2019, men in military uniform (coded as Sudan Armed Forces) attempted to dismantle barricades near the sit-in in Khartoum. Protesters prevented them from doing so by forming a human wall.",0,2019-Q2
2019-05-18,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 18 May 2019, several Islamist groups once again demonstrated in Khartoum (this time outside of the Presidential Palace), expressing concern about the prospects of a deal between the Transitional Military Council and the Forces for Freedom and Change.",0,2019-Q2
2019-05-19,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 19 May 2019, journalists, bank workers and employees of an energy company protested in Khartoum, in support of the sit-in outside the military HQ in Khartoum.",0,2019-Q2
2019-05-20,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 20 May 2019, employees of the Ministry of Social Planning and Department of Survey protested in Khartoum, as part of nationwide demonstrations calling for a transition to a civilian government.",0,2019-Q2
2019-05-20,2019,Strategic developments,Arrests,Police Forces of Sudan (2019-),Police Forces of Sudan (2019-) National Intelligence and Security Services,Sudan,Khartoum,"On 20 May 2019, police attempted to arrest former NISS spymaster Salah 'Gosh' on corruption charges, but NISS agents posted outside his house in Khartoum threatened to shoot police if they did so, claiming they had received no information on the warrant. Seperately, RSF leader 'Hemeti' said May 19th that 15 people were arrested in relation to attacks on protesters in Khartoum the previous week, five of whom had confessed.",0,2019-Q2
2019-05-21,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 21 May 2019, members of various labour groups (including academics and pharmacists) demonstrated in Khartoum, in a prelude to a potential general strike designed to pressure the government to transfer power to a civilian administration.",0,2019-Q2
2019-05-22,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 22 May 2019, members of various labour groups across the public and private sectors demonstrated in Khartoum, in a prelude to a potential general strike designed to pressure the government to transfer power to a civilian administration.",0,2019-Q2
2019-05-22,2019,Protests,Protest with intervention,Protesters (Sudan),Police Forces of Sudan (2019-),Sudan,Khartoum,"On 22 May 2019, journalists demonstrated at the national television buildings in Omdurman, as part of nationwide demonstrations calling for a transition to civilian rule. 'Regular forces' (coded as police) arrested one journalist (who was released from RSF custody the following day), whilst Military Intelligence and RSF personnel detained five other journalists.",0,2019-Q2
2019-05-23,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 23 May 2019, workers and pharmacists belonging to the National Fund for Medical Supplies, as well as academics and a range of labour groups from the public and private sector, demonstrated in Khartoum, in a prelude to a potential general strike designed to pressure the government to transfer power to a civilian administration.",0,2019-Q2
2019-05-27,2019,Protests,Peaceful protest,Protesters (Sudan),,Sudan,Khartoum,"On 27 May 2019, a range of labour groups (notably including employees of the Military Industrial Corporation) demonstrated in Khartoum, in support of the general strike intended to pressure the military government into transferring power to a civilian administration.",0,2019-Q2
2019-05-28,2019,Violence against civilians,Attack,Military Forces of Sudan (2019-2023) Rapid Support Forces,Civilians (Sudan),Sudan,Khartoum,"On 28 May 2019, RSF and 'other regular forces' (coded as SAF) stormed the offices of the Central Bank of Sudan and the Electricity Company in Khartoum. At the Central Bank, striking employees were beaten by the forces, and money was stolen.",0,2019-Q2
2019-05-29,2019,Battles,Armed clash,Military Forces of Sudan (2019-),Military Forces of Sudan (2019-),Sudan,Khartoum,"On 29 May 2019, a pregnant lady selling tea was killed in a gunfight between soldiers, seemingly after being caught in the crossfire (note the event is described differently across sources; there is amgiguity as to whether soldiers are fighting one another, or attacked civilians). Another civilian was shot in the leg, and a soldier was also injured in the leg. The TMC claims the incident was sparked by a drunken soldier.",1,2019-Q2
2019-05-30,2019,Protests,Excessive force against protesters,Protesters (Sudan),Military Forces of Sudan (2019-2023) Rapid Support Forces,Sudan,Khartoum,"On 30 May 2019, RSF and police attacked a large sit-in protest next to the army HQ in Khartoum, initially beating protesters and journalists with whips, before opening fire on demonstrators coming to their assistance. Two protesters were shot dead, and one or two seriously injured.",2,2019-Q2
2019-05-30,2019,Strategic developments,Other,Military Forces of Sudan (2019-) Military Intelligence Service,Civilians (Sudan),Sudan,Khartoum,"On May 29th and 30th, Military Intelligence and NISS agents raided the offices of several national and international media outlets, confiscating equipment and detaining three journalists, and closing the offices of Al Jazeera indefinitely. Separately, military intelligence arrested JEM senior leader Ibrahim El Maz Deng at Khartoum North May 30th.",0,2019-Q2
2019-06-03,2019,Protests,Excessive force against protesters,Protesters (Sudan),Military Forces of Sudan (2019-2023) Rapid Support Forces,Sudan,Khartoum,"On 3 June 2019, RSF, police and NISS (and possibly members of the army) cleared protesters at the sit-in in Khartoum (Khartoum, Khartoum) and killed at least 100 protesters (some of whom died later of their wounds), and injured around 700 (including at least 4 journalists, one of whom was shot and wounded). 70 rapes were also reported. 40 dead bodies were dumped into a river by RSF and found on June 4. Five women are still missing, as well as at least 15 others. RSF attacked students and security staff at the University of Khartoum, and looted the University.",100,2019-Q2
