event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2018-09-02,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,Pro-Houthi forces reportedly warded off an attack by pro-Saudi militiamen at Shabakah mountain. Two soldiers were reportedly killed.,2,2018-Q3
2018-09-02,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,"Pro-Houthi forces claimed to have fired artillery at Saudi-affiliated forces, and to have subsequently killed a number of them, in At Tala'ah area, the Khashba watch tower, Al Buqa desert and the Khadra border crossing in Najran governorate. Unknown reported fatalities coded as 10 and spread across three locations.",3,2018-Q3
2018-09-05,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Civilians (Yemen),Saudi Arabia,Najran,"On 5 September 2018, shrapnel from 1 Houthi ballistic missile that was shot down by Saudi air defense forces over Najran city (Najran) injured 37 people in the city. 19 cars and 15 houses were also damaged. The missile was launched from Sadah governorate. Houthi forces claimed that the missile hit a camp of the Saudi National Guard in Najran.",0,2018-Q3
2018-09-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired artillery at Saudi and Saudi-affiliated forces in the Qays mountain area in Jizan governorate. No casualties were reported.,0,2018-Q3
2018-09-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces claimed to have fired artillery at Saudi and Saudi-affiliated forces in Al Khadra border crossing area in Najran governorate. Injuries were reported but no fatalities.,0,2018-Q3
2018-09-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Asir,Pro-Houthi forces claimed to have fired a Badr-1 type ballistic missile at a Saudi military camp in Zahran al Janub district of Asir governorate. No casualties were reported.,0,2018-Q3
2018-09-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi and Saudi-affiliated forces east of the Dukhan mount, on the MBC mount area, and in Al Mijazi' area in Jizan governorate. No casualties were reported.",0,2018-Q3
2018-09-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi and Saudi-affiliated forces in the MBC mount area, east of the Juhfan mountain, and in the Malhamah area of Jizan governorate. Injuries were reported but no fatalities.",0,2018-Q3
2018-09-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces fired Katyusha rockets on Saudi soldiers in Talaa Rajla military site in Naran. No casualties were reported.,0,2018-Q3
2018-09-14,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi forces in Na'ashaw (in As Sahhar area), Ka'ub and Al Mijazi' areas of Jizan governorate. No casualties were reported.",0,2018-Q3
2018-09-14,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi forces in Na'ashaw (in As Sahhar area), Ka'ub and Al Mijazi' areas of Jizan governorate. No casualties were reported.",0,2018-Q3
2018-09-15,2018,Battles,Non-state actor overtakes territory,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have taken control of the Shabakah site area in Jizan governorate after clashes. No casualties were reported.,0,2018-Q3
2018-09-17,2018,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Pro-Houthi forces claimed to have destroyed a military vehicle of Saudi-affiliated forces off the Khadra border crossing area in Najran governorate. No casualties were reported. The language used by the source indicates the use of a landmine/IED.,0,2018-Q3
2018-09-18,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,,Saudi Arabia,Asir,"Pro-Houthi forces claimed to have fired a Badr-1 type ballistic missile at a Saudi military camp in Zahran al Janub district of Asir governorate, reportedly killing a number of soldiers. Saudi military forces in the district however claimed that the missile hit a village in the district, damaging a mosque and a house but resulting in no casualties.",0,2018-Q3
2018-09-19,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi and Saudi-affiliated forces, and to have killed a number of fighters, in the Malhama, Shajrah and Sawdah areas of Jizan governorate. Unknown reported fatalities coded as 10 and spread across two locations.",5,2018-Q3
2018-09-21,2018,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have destroyed a military vehicle of Saudi forces, and to have killed a number of their fighters, with an IED in the Qays mountain area of Jizan governorate. Unknown reported fatalities coded as 10.",10,2018-Q3
2018-09-23,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Pro-Houthi forces claimed to have fired a guided missile at Saudi-affiliated forces off the Khadra border crossing area in Najran governorate. No casualties were reported.,0,2018-Q3
2018-09-26,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi and Saudi-affiliated forces in the Khazzan hills in Al Khobh, in Al 'Alim east of Dukhan, in As Sayyabah and east of Ad Dud in Jizan governorate. No casualties were reported.",0,2018-Q3
2018-09-27,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired artillery at Saudi forces in the Khushel watchtower in Jizan governorate. Injuries were reported but no fatalities.,0,2018-Q3
2018-09-29,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Pro-Houthi forces claimed to have shelled Saudi-affiliated forces in Al Khubash watchtower in Najran governorate. No casualties were reported.,0,2018-Q3
2018-10-01,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired artillery at Saudi forces in Al Khobh area of Jizan governorate. Injuries were reported but no fatalities.,0,2018-Q4
2018-10-01,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery and rockets at Saudi and Saudi-affiliated forces, killing a number of their fighters, in several sites of Jizan governorate, including Al Ma'ridah, Al Faridah, Qaym as Sababa, As Suda, the Khushel watchtower and Na'shaw. Unknown reported fatalities coded as 10 and spread across two locations.",5,2018-Q4
2018-10-03,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired three ballistic missiles at Saudi and Saudi-affiliated forces in Al Khobh area of Jizan governorate, leading to a number of deaths 'or' injuries. No fatalities coded.",0,2018-Q4
2018-10-05,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have fired artillery at Saudi-affiliated forces off Qays mountain in Jizan governorate, allegedly killing a number of fighters. Unknown reported fatalities coded as 10.",10,2018-Q4
2018-10-05,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired two ballistic missiles at Saudi and Saudi-affiliated forces in Al Khobh area of Jizan governorate. No casualties were reported.,0,2018-Q4
2018-10-06,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces shelled Saudi soldiers in a Kashel guard tower in Jizan Governorate. Injuries were reported but no fatalities.,0,2018-Q4
2018-10-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired a Zilzal-1 type ballistic missile at Saudi and Saudi-affiliated forces in Al Khobh area of Jizan governorate. No casualties were reported.,0,2018-Q4
2018-10-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired a Zilzal-1 type ballistic missile and artillery at Saudi forces in the MBC mount area of Jizan governorate. No casualties were reported but a tank was allegedly destroyed.,0,2018-Q4
2018-10-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On 9 October 2018, Houthi forces claimed to have fired two Zilzal-1 type ballistic missiles at Saudi and Saudi-affiliated forces in Al Khobh district (coded to Al Harth district) (Jizan). Casualties unknown.",0,2018-Q4
2018-10-10,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Asir,"Pro-Houthi forces claimed to have fired a Badr-1 type ballistic missile at Saudi-affiliated forces, and to have killed a number of their fighters, in a military camp of Asir governorate. Unknown reported fatalities coded as 10.",10,2018-Q4
2018-10-10,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have attacked and killed a number of Saudi soldiers in the Qays mountain area of Jizan governorate. Unknown reported fatalities coded as 10. Pro-Houthi forces also claimed to have destroyed a military vehicle in the area.,10,2018-Q4
2018-10-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Asir,Pro-Houthi forces claimed to have fired a Badr-1 type ballistic missile at Saudi-affiliated forces in a new military camp in Asir governorate. No casualties were reported.,0,2018-Q4
2018-10-13,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have attacked Saudi and Saudi-affiliated forces, and to have killed a number of their fighters, southwest of Jabal an Nar in Jizan governorate. Unknown reported fatalities coded as 10. *Note that Jabal an Nar is georeferenced in Yemen, and that Abu ad Darbah is the first location in Saudi Arabia west of Jabal an Nar.",10,2018-Q4
2018-10-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claimed to have fired artillery at Saudi soldiers in the Akifah site, west of Sudays, and in Nahuqah area in Najran governorate. No casualties were reported.",0,2018-Q4
2018-10-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,"Pro-Houthi forces claimed to have fired artillery at Saudi soldiers in the Akifah site, west of Sudays, and in Nahuqah area in Najran governorate. No casualties were reported.",0,2018-Q4
2018-10-15,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces claimed to have fired rocket and artillery at Saudi soldiers in the Akifah site in Najran governorate. No casualties were reported.,0,2018-Q4
2018-10-16,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have killed 3 Saudi-affiliated fighters in sniper operations in the Thahir al Jamal site off Qays in Jizan governorate.,3,2018-Q4
2018-10-16,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Pro-Houthi forces claimed to have fired artillery at Saudi-affiliated forces in Al Khadra border crossing area in Najran governorate. No casualties were reported.,0,2018-Q4
2018-10-17,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces claimed to have attacked and killed a number of Saudi soldiers in the Nahuqah area of Najran governorate. Unknown reported fatalities coded as 10.,10,2018-Q4
2018-10-18,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired artillery at Saudi-affiliated forces east of the Dud area and in Juhfan in Jizan governorate. No casualties were reported.,0,2018-Q4
2018-10-19,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Pro-Houthi forces claimed to have fired rockets at Saudi soldiers in the Nahuqah area of Najran governorate. No casualties were reported.,0,2018-Q4
2018-10-21,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi forces shelled Saudi soldier gatherings close in the al Ayn al Harah area of Jizan governorate, Saudi Arabia. There were no reported casualties.",0,2018-Q4
2018-10-21,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces shelled and fired a rocket at Saudi-affiliated anti-Houthi gatherings close to Jabal An Nar in Jizan governorate, Saudi Arabia. There were no reported fatalities. *Note that Jabal an Nar is georeferenced in Yemen, and that Abu ad Darbah is the first location in Saudi Arabia west of Jabal an Nar.",0,2018-Q4
2018-10-22,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi military forces shelled Saudi soldiers in the the Qarn and Mashbal areas of Jizan governorate and killed one Saudi soldier during sniper operations in the Mashaal area in Jizan governorate.,0,2018-Q4
2018-10-25,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi forces destroyed a Saudi military vehicle in Jabal Qais in Jizan, killing the crew. Unknown fatalities coded as 10.",10,2018-Q4
2018-10-25,2018,Battles,Armed clash,Militia (Pro-Government),Military Forces of Yemen (2017-) Houthi,Saudi Arabia,Jizan,"Houthi forces invaded and cleared a number of positions around Jabal Al Nar in Jizan governorate after armed clashes with Saudi-affiliated groups, resulting in a large number of deaths and injuries, destruction of a military vehicle, and weapons seizures. Unknown fatalities coded as 10. *Note that Jabal an Nar is georeferenced in Yemen, and that Abu ad Darbah is the first location in Saudi Arabia west of Jabal an Nar.",10,2018-Q4
2018-10-26,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces launched three Zilzal 1 missiles at Saudi soldiers close to a border post in Al-Khawbah area of Jizan governorate. No casualties were reported.,0,2018-Q4
2018-10-27,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi forces and Saudi military forces exchanged artillery fire in al Khobh in Jizan governorate, Saudi Arabi. No casualties were reported.",0,2018-Q4
2018-10-28,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces shelled Saudi-affiliated anti-Houthi forces in Jabal al Nar in Jizan governorate. No casualties were reported. *Note that Jabal an Nar is georeferenced in Yemen, and that Abu ad Darbah is the first location in Saudi Arabia west of Jabal an Nar.",0,2018-Q4
2018-11-01,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,Houthi militiamen launched a number of artillery shells at Saudi-affiliated soldiers in the Khobh area of Jizan. No injuries or fatalities were reported.,0,2018-Q4
2018-11-02,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Pro-Houthi forces reportedly launched a barrage of Katyusha rockets targeting Saudi soldiers and affiliates in Jabal Qais, Jizan. No info on casualties.",0,2018-Q4
2018-11-02,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,"Houthi fighters reportedly launched an armed attack against Houthi forces in the Tala'a Rajla area of Najran, causing 'death and injuries'. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-06,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Clashes continued between Houthi forces and Saudi-affiliated anti-Houthi fighters around Jabal Qais in Jizan governorate, killing and injuring a number of fighters. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-07,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi fighters reportedly fired a barrage of Katyusha rockets at Saudi-affiliated soldiers in the Al-Majaziyah' area of Jizan. Injuries were mentioned but no fatalities were specified.,0,2018-Q4
2018-11-07,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"According to Al-Houthi sources, anti-terrorism battalion leader Muqbel Al-Mutawn Al-Awlaki was killed by Al-Houthi fighters near the border of Al-Khobha area of Jizan.",1,2018-Q4
2018-11-09,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi militiamen attacked Saudi soldiers and allied forces in the Al Luhuj village in Jabal Qays area of Jizan, resulting in deaths and injuries, coded as 10. Artillery bombardments were conducted by both sides during the day of the clashes. Houthi snipers claim to have killed an additional three Saudi-affiliated soldiers during the clashes.",13,2018-Q4
2018-11-09,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Houthi artillery teams targeted Saudi-affiliated soldiers in the Al-Khadra'a area of Najran. No info on casualties.,0,2018-Q4
2018-11-10,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,Houthi forces attacked Saudi-affiliated anti-Houthi fighters in Jabal Qays in Jizan governorate. No casualties were reported.,0,2018-Q4
2018-11-10,2018,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces destroyed two military vehicles belonging to Saudi-affiliated anti-Houthi groups in Khobh, killing the crew onboard. It was not clear how the vehicles were destroyed, but it was most likely via an IED or shelling. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-11,2018,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces destroyed a military bulldozer and a military vehicle using IEDs in the eastern part Al Khawbah in Jizan governorate. No casualties were reported.,0,2018-Q4
2018-11-15,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi fighters clashed with Saudi-affiliated soldiers in the Qays area of Jizan for more than 7 hours, resulting in 'dozens' dead and wounded. Fatalities coded as half (6).",6,2018-Q4
2018-11-15,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Houthi fighters engaged Saudi and Saudi-affiliated troops in battles lasting over 6 hours in the Shurfah and Kisrah areas of Najran. No info on casualties.,0,2018-Q4
2018-11-17,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"Houthi fighters claim to have repulsed an attempted offensive into Jabal Qays area of Jizan, claiming to have killed and wounded an unspecified number of Saudi-affiliated soldiers during the clashes. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-17,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,A Saudi soldier was reportedly shot and killed by a Houthi sniper in the Shurfah area of Najran.,1,2018-Q4
2018-11-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,"On 13 November 2018, Houthi forces shelled Saudi soldiers and Saudi-affiliated anti-Houthi fighters in Abu ad Darbah (Samtah, Jizan). Casualties unknown.",0,2018-Q4
2018-11-13,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces clashed with Saudi-affiliated anti-Houthi in the Jahfan area in Jizan governorate, causing a number deaths and injuries. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-13,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces shelled Saudi soldiers and Saudi-affiliated anti-Houthi fighters in the Hujayrah area in Jizan governorate. No casualties were reported.,0,2018-Q4
2018-11-18,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces shelled Saudi soldiers and Saudi-affiliated anti-Houthi fighters in Jabal Qays in Jizan governorate. No casualties were reported.,0,2018-Q4
2018-11-20,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces attacked Saudi-affiliated anti-Houthi fighters at Qays in Jizan governorate. Houthi forces also reported used IEDs during the battle, killing and injuring an unknown number of fighters. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-20,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Jizan,Houthi forces destroyed a Saudi military vehicle with artillery shells in Ar Ramadah in Jizan governorate.,0,2018-Q4
2018-11-23,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces reportedly repelled an attempted advance by Saudi soldiers and affiliates into the Qays mountain area, Jizan, resulting in the killing and injuring of 'dozens'. 10 airstrikes were carried out by the Saudi airforce during the clashes. Snipers later claimed to have killed 4 Saudi soldiers during the clashes Fatalities (12) coded as half (6) in addition to the 4 confirmed fatalities from sniper operations.",10,2018-Q4
2018-11-22,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,"Houthi forces clashed with Saudi military and Saudi-affiliated anti-Houthi fighters, who were supposed by Saudi-led coalition airstrikes, in Ash Shurfah in Najran governorate. Sources reported a number of deaths and injuries from the battle. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-24,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Saudi-affilited anti-Houthi fighters, support by Saudi-led coalition airstrikes, attacked Houthi positions in the Jabal Qais area in Jizan governorate, reportedly killing and injuring 'dozens.' Fatalities coded as half of 12.",6,2018-Q4
2018-11-25,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,"Houthi forces clashed with Saudi-affiliated anti-Houthi forces at the Khadra Border Crossing in Najran governorate, with reports of a number of deaths and injuries from the battle. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-25,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Military Forces of Saudi Arabia (2015-),Saudi Arabia,Najran,Houthi forces shelled Saudi soldiers in the Ash Shurfah area in Najran governorate. No casualties were reported.,0,2018-Q4
2018-11-27,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces launched a missile (Zilzal 1) at anti-Houthi fighters and afterwards attacked their position near Jabal Qays in Jizan governorate, reportedly killing and injuring a number of fighters. Unknown fatalities coded as 10.",10,2018-Q4
2018-11-27,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Houthi forces launched a guided missile anti-Houthi fighters in Al Kawbah in Jizan governorate, destroying a military vehicle. There were reported of injuries but no fatalities.",0,2018-Q4
2018-11-27,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,Houthi forces shelled anti-Houthi fighter positions at Al Khashba watchtower in Najran governorate. No casualties were reported.,0,2018-Q4
2018-11-28,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,A number of Saudi-affiliated soldiers were reportedly killed and injuredy by Houthi forces near the Qais mountain in Jizan. Unknown fatalities coded as 10.,10,2018-Q4
2018-11-30,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Civilians (Saudi Arabia),Saudi Arabia,Jizan,A Yemeni woman and a Saudi national were injured when a Houthi-fired projectile struck a civilian house in Samitah area of Jizan.,0,2018-Q4
2018-11-29,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,Pro-Houthi forces claimed to have fired a Zilzal-2 type ballistic missile and artillery shells at Saudi-affiliated forces off the Qays mountain area in Jizan governorate. No casualties were reported.,0,2018-Q4
2018-11-30,2018,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Jizan,"Pro-Houthi forces claimed to have thwarted an attack of Saudi-affiliated forces supported by Saudi warplanes, and to have killed a number of their fighters, in the Juhfan mountain area in Jizan governorate. Unknown reported fatalities coded as 10.",10,2018-Q4
2018-12-01,2018,Battles,Armed clash,Military Forces of Yemen (2017-) Houthi,Militia (Pro-Government),Saudi Arabia,Najran,"Pro-Houthi forces claimed to have attacked and shelled Saudi-affiliated forces in Al Khadra border crossing area in Najran governorate, killing and injuring a number of fighters. Unknown reported fatalities coded as 10.",10,2018-Q4
