year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2021,37,China,CHI,CHN,76,Greece,GRE,GRC,114,222,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,84,Croatia,HRV,HRV,0,0,0,0,0,0,5,-,0
2021,37,China,CHI,CHN,85,Hungary,HUN,HUN,5,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,86,Iceland,ICE,ISL,5,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,88,India,IND,IND,73407,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,89,Indonesia,INS,IDN,11,5,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,90,Ireland,IRE,IRL,71,60,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,93,Israel,ISR,ISR,0,563,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,94,Italy,ITA,ITA,397,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,97,Japan,JPN,JPN,77,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,98,Kazakhstan,KAZ,KAZ,6,7,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,102,Rep. of Korea,KOR,KOR,50,1121,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,111,Liechtenstein,LIE,LIE,35,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,114,Luxembourg,LUX,LUX,7,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,115,Latvia,LVA,LVA,5,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,119,Mauritania,MAU,MRT,5,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,124,Mexico,MEX,MEX,5,16,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,127,Malaysia,MLS,MYS,46,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,132,Malta,MTA,MLT,17,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,138,Netherlands (Kingdom of the),NET,NLD,770,105,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,143,Norway,NOR,NOR,281,104,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,145,New Zealand,NZL,NZL,255,87,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,147,Pakistan,PAK,PAK,0,16,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,150,Peru,PER,PER,0,13,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,151,Philippines,PHI,PHL,5,5,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,154,Poland,POL,POL,17,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,155,Portugal,POR,PRT,6,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,158,Romania,ROM,ROU,5,0,0,0,0,0,0,-,0
2021,37,China,CHI,CHN,159,South Africa,RSA,ZAF,0,69,0,0,0,0,0,-,0
