year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,163,Saudi Arabia,SAU,SAU,143,Norway,NOR,NOR,8,5,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,145,New Zealand,NZL,NZL,63,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,151,Philippines,PHI,PHL,0,13,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,173,Spain,SPA,ESP,5,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,177,Sudan,SUD,SDN,0,0,0,0,0,0,5,-,0
2022,163,Saudi Arabia,SAU,SAU,183,Sweden,SWE,SWE,62,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,184,Switzerland,SWI,CHE,13,5,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,185,Syrian Arab Rep.,SYR,SYR,5,0,0,0,0,0,0,-,0
2022,163,Saudi Arabia,SAU,SAU,202,United States of America,USA,USA,710,1890,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,8,Egypt,ARE,EGY,5,14,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,11,Australia,AUL,AUS,104,52,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,12,Austria,AUS,AUT,11,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,17,Belgium,BEL,BEL,6,5,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,27,Brazil,BRA,BRA,0,8,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,33,Canada,CAN,CAN,201,77,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,49,Czechia,CZE,CZE,5,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,54,Ecuador,ECU,ECU,8,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,61,Finland,FIN,FIN,0,5,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,64,France,FRA,FRA,56,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,492,310,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,72,Germany,GFR,DEU,222,29,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,76,Greece,GRE,GRC,8,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,86,Iceland,ICE,ISL,0,5,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,88,India,IND,IND,5,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,89,Indonesia,INS,IDN,8,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,90,Ireland,IRE,IRL,26,12,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,92,Iraq,IRQ,IRQ,0,5,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,94,Italy,ITA,ITA,6,0,0,0,0,0,0,-,0
2023,163,Saudi Arabia,SAU,SAU,96,Jordan,JOR,JOR,0,0,0,0,0,0,16,-,0
2023,163,Saudi Arabia,SAU,SAU,109,Lebanon,LEB,LBN,0,0,0,0,0,0,6,-,0
